Timestamp,Milliseconds,Latitude,Longitude,Altitude
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10794,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10802,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,10901,18.5011911,73.7570677,571.5
2020-01-11 17:25:27,11001,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12319,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12402,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12501,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12601,18.5011911,73.7570677,571.5
2020-01-11 17:25:29,12701,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,17999,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18000,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18002,18.5011911,73.7570677,571.5
2020-01-11 17:25:34,18101,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18202,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18301,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18401,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18501,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18601,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18702,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18801,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,18901,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,19001,18.5011911,73.7570677,571.5
2020-01-11 17:25:35,19102,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19201,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19301,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19401,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19501,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19602,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19701,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19801,18.5011911,73.7570677,571.5
2020-01-11 17:25:36,19901,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23135,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:39,23136,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23201,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23801,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23801,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23801,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23801,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23801,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23801,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,23901,18.5011911,73.7570677,571.5
2020-01-11 17:25:40,24001,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24468,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24468,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24468,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24468,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24501,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24803,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24803,18.5011911,73.7570677,571.5
2020-01-11 17:25:41,24803,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,25932,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,26001,18.5011911,73.7570677,571.5
2020-01-11 17:25:42,26101,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26201,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26302,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26401,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26501,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26601,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26702,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26825,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,26901,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,27001,18.5011911,73.7570677,571.5
2020-01-11 17:25:43,27102,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27201,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27301,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27401,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27501,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27601,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27702,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27801,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,27901,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,28001,18.5011911,73.7570677,571.5
2020-01-11 17:25:44,28102,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28202,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28301,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28402,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28501,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28601,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28704,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28866,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,28901,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,29001,18.5011911,73.7570677,571.5
2020-01-11 17:25:45,29101,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29201,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29301,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29402,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29501,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29601,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29701,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29802,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,29901,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,30001,18.5011911,73.7570677,571.5
2020-01-11 17:25:46,30101,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30201,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30302,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30401,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30501,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30601,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30702,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30801,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,30901,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,31001,18.5011911,73.7570677,571.5
2020-01-11 17:25:47,31101,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31201,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31302,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31401,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31501,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31601,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31701,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31801,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,31902,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,32001,18.5011911,73.7570677,571.5
2020-01-11 17:25:48,32101,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32201,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32302,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32401,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32501,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32601,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32701,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32801,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,32902,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,33001,18.5011911,73.7570677,571.5
2020-01-11 17:25:49,33101,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33201,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33301,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33401,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33502,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33601,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33701,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33801,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,33901,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,34002,18.5011911,73.7570677,571.5
2020-01-11 17:25:50,34101,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34201,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34302,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34401,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34501,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34601,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34701,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34801,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,34901,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,35002,18.5011911,73.7570677,571.5
2020-01-11 17:25:51,35101,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35201,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35301,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35401,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35501,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35601,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35702,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35801,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,35901,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,36001,18.5011911,73.7570677,571.5
2020-01-11 17:25:52,36101,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36201,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36301,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36401,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36501,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36601,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36701,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36802,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,36901,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,37001,18.5011911,73.7570677,571.5
2020-01-11 17:25:53,37101,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37201,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37302,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37401,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37501,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37601,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37701,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37802,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,37901,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,38001,18.5011911,73.7570677,571.5
2020-01-11 17:25:54,38101,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38201,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38302,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38401,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38501,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38601,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38702,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38801,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,38901,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,39002,18.5011911,73.7570677,571.5
2020-01-11 17:25:55,39101,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39201,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39301,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39405,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39501,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39601,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39701,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39801,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,39902,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,40001,18.5011911,73.7570677,571.5
2020-01-11 17:25:56,40101,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40201,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40301,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40402,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40501,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40601,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40701,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40802,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,40901,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,41001,18.5011911,73.7570677,571.5
2020-01-11 17:25:57,41101,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41201,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41303,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41401,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41501,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41601,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41701,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41802,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,41901,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,42001,18.5011911,73.7570677,571.5
2020-01-11 17:25:58,42102,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42201,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42301,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42401,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42501,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42601,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42702,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42801,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,42901,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,43001,18.5011911,73.7570677,571.5
2020-01-11 17:25:59,43101,18.5011911,73.7570677,571.5
2020-01-11 17:26:00,43202,18.5011911,73.7570677,571.5
2020-01-11 17:26:00,43301,18.5011911,73.7570677,571.5
2020-01-11 17:26:00,43401,18.5011911,73.7570677,571.5
2020-01-11 17:26:00,43501,18.5011911,73.7570677,571.5
