Timestamp,Milliseconds,X,Y,Z
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10793,0.01384886,0.35687447,0.05539544
2020-01-11 17:25:27,10800,0.009587673,0.36113566,0.05646074
2020-01-11 17:25:27,10901,-0.05646074,0.27271602,0.19814523
2020-01-11 17:25:27,11000,-0.18536167,0.122509144,0.17790459
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12325,0.1022685,0.029828314,0.30360964
2020-01-11 17:25:29,12400,0.1725781,-0.089484945,0.2119941
2020-01-11 17:25:29,12500,-0.05646074,-0.0692443,-0.12463974
2020-01-11 17:25:29,12600,0.08522376,-0.1736434,-0.12783563
2020-01-11 17:25:29,12700,0.10972559,0.046873067,-0.19388404
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,17999,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,18002,-0.16405573,0.04261188,0.067113705
2020-01-11 17:25:34,18100,0.011718267,0.3206544,-0.19068815
2020-01-11 17:25:35,18200,0.039415985,0.15446806,-0.204537
2020-01-11 17:25:35,18301,-0.058591332,-0.070309594,0.10652969
2020-01-11 17:25:35,18400,-0.15553336,-0.116117366,0.26312834
2020-01-11 17:25:35,18500,-0.13529271,-0.16725162,0.351548
2020-01-11 17:25:35,18600,0.011718267,-0.32385027,0.40161693
2020-01-11 17:25:35,18701,0.22903883,-0.034089502,0.26312834
2020-01-11 17:25:35,18800,0.01065297,0.1043991,0.0692443
2020-01-11 17:25:35,18900,0.06285252,-0.060721926,0.19814523
2020-01-11 17:25:35,19000,0.058591332,-0.070309594,0.15127216
2020-01-11 17:25:35,19101,0.019175345,-0.0074570784,0.05646074
2020-01-11 17:25:36,19200,-0.04900366,0.12677033,0.119313255
2020-01-11 17:25:36,19300,0.050068956,0.053264845,0.02130594
2020-01-11 17:25:36,19400,0.09055024,0.12890093,0.0031958907
2020-01-11 17:25:36,19501,0.1054644,0.14168449,0.012783563
2020-01-11 17:25:36,19600,0.067113705,0.05113425,0.018110048
2020-01-11 17:25:36,19700,0.022371236,0.036220096,0.040481284
2020-01-11 17:25:36,19800,-0.0063917814,0.0063917814,0.0
2020-01-11 17:25:36,19900,-0.0010652969,-0.011718267,-0.0085223755
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:39,23135,0.020240642,0.005326485,0.61787224
2020-01-11 17:25:40,23200,0.039415985,0.16405573,0.2737813
2020-01-11 17:25:40,23800,0.044742472,-0.05646074,0.14381509
2020-01-11 17:25:40,23800,0.044742472,-0.05646074,0.14381509
2020-01-11 17:25:40,23800,0.044742472,-0.05646074,0.14381509
2020-01-11 17:25:40,23800,0.044742472,-0.05646074,0.14381509
2020-01-11 17:25:40,23800,0.044742472,-0.05646074,0.14381509
2020-01-11 17:25:40,23800,0.044742472,-0.05646074,0.14381509
2020-01-11 17:25:40,23901,-0.0074570784,0.14274979,-0.18216577
2020-01-11 17:25:40,24000,0.063917816,0.088419646,-0.24821419
2020-01-11 17:25:41,24467,0.05113425,0.08096257,-0.25460598
2020-01-11 17:25:41,24467,0.05113425,0.08096257,-0.25460598
2020-01-11 17:25:41,24467,0.05113425,0.08096257,-0.25460598
2020-01-11 17:25:41,24467,0.05113425,0.08096257,-0.25460598
2020-01-11 17:25:41,24500,-0.0021305939,0.47618774,0.35687447
2020-01-11 17:25:41,24802,-0.040481284,0.42505348,0.5230608
2020-01-11 17:25:41,24802,-0.040481284,0.42505348,0.5230608
2020-01-11 17:25:41,24802,-0.040481284,0.42505348,0.5230608
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,25931,-0.046873067,-0.12357444,-0.07350549
2020-01-11 17:25:42,26000,0.35900506,0.015979454,-0.0021305939
2020-01-11 17:25:42,26100,0.5923051,0.022371236,0.42079228
2020-01-11 17:25:43,26200,0.05219955,0.21838588,0.7041613
2020-01-11 17:25:43,26301,0.33024204,0.040481284,0.6572882
2020-01-11 17:25:43,26400,0.046873067,0.04261188,0.5102772
2020-01-11 17:25:43,26500,-0.094811425,0.12783563,0.39096397
2020-01-11 17:25:43,26600,0.7670138,0.25247538,1.1643696
2020-01-11 17:25:43,26700,0.116117366,-0.36007038,0.34302562
2020-01-11 17:25:43,26824,0.43783703,-0.19175345,0.37498453
2020-01-11 17:25:43,26900,-0.54223615,-0.7542302,0.52945256
2020-01-11 17:25:43,27000,0.3078708,-0.77766675,0.19601464
2020-01-11 17:25:43,27101,0.19388404,0.022371236,-0.14168449
2020-01-11 17:25:44,27201,0.4431635,-0.18216577,-0.10652969
2020-01-11 17:25:44,27300,-0.3206544,-0.3781804,-0.022371236
2020-01-11 17:25:44,27401,-0.26845482,0.04261188,-0.23756121
2020-01-11 17:25:44,27500,0.06604841,0.19814523,-0.3057402
2020-01-11 17:25:44,27600,-0.059656627,0.36326626,-0.12677033
2020-01-11 17:25:44,27701,0.19175345,0.028763017,0.02769772
2020-01-11 17:25:44,27800,-0.034089502,0.034089502,0.13209683
2020-01-11 17:25:44,27900,0.15659864,0.12783563,0.17683929
2020-01-11 17:25:44,28000,-0.01065297,0.09800732,0.15659864
2020-01-11 17:25:44,28101,0.036220096,-0.0021305939,0.14381509
2020-01-11 17:25:45,28201,0.03728539,0.025567126,0.05219955
2020-01-11 17:25:45,28300,0.11079088,-0.02769772,0.12783563
2020-01-11 17:25:45,28401,-0.011718267,-0.0063917814,0.09374613
2020-01-11 17:25:45,28500,0.054330144,0.05539544,0.067113705
2020-01-11 17:25:45,28600,-0.043677174,0.07563608,-0.05539544
2020-01-11 17:25:45,28700,0.005326485,-0.07244019,0.053264845
2020-01-11 17:25:45,28865,-0.035154797,0.03089361,0.031958908
2020-01-11 17:25:45,28900,0.054330144,0.12570503,0.011718267
2020-01-11 17:25:45,29000,-0.10013791,-0.035154797,0.0042611877
2020-01-11 17:25:45,29101,0.019175345,0.070309594,-0.07776668
2020-01-11 17:25:46,29200,0.0021305939,0.14488038,-0.005326485
2020-01-11 17:25:46,29300,-0.045807768,0.068179004,-0.009587673
2020-01-11 17:25:46,29401,0.094811425,0.0074570784,0.05539544
2020-01-11 17:25:46,29500,0.036220096,-0.1022685,-0.023436533
2020-01-11 17:25:46,29600,-0.03089361,-0.24821419,0.17896989
2020-01-11 17:25:46,29700,0.09907261,0.068179004,0.067113705
2020-01-11 17:25:46,29801,0.05219955,0.02450183,0.045807768
2020-01-11 17:25:46,29900,0.08309316,-0.04900366,0.05539544
2020-01-11 17:25:46,30000,0.0042611877,-0.08096257,-0.04793836
2020-01-11 17:25:46,30100,-0.059656627,-0.12677033,0.023436533
2020-01-11 17:25:47,30200,0.005326485,-0.04261188,0.033024207
2020-01-11 17:25:47,30301,0.015979454,-0.26206306,0.10866029
2020-01-11 17:25:47,30400,0.019175345,-0.12996623,-0.05113425
2020-01-11 17:25:47,30500,0.039415985,0.0085223755,-0.05646074
2020-01-11 17:25:47,30600,0.04261188,-0.028763017,-0.1384886
2020-01-11 17:25:47,30701,-0.14594568,-0.1054644,-0.043677174
2020-01-11 17:25:47,30800,-0.0074570784,-0.036220096,-0.07137489
2020-01-11 17:25:47,30900,0.22903883,0.08415846,-0.028763017
2020-01-11 17:25:47,31000,0.05113425,-0.011718267,-0.053264845
2020-01-11 17:25:47,31100,0.091615535,0.009587673,0.026632423
2020-01-11 17:25:48,31200,0.06178722,-0.045807768,-0.064983115
2020-01-11 17:25:48,31301,-0.023436533,0.025567126,-0.116117366
2020-01-11 17:25:48,31400,-0.05539544,0.023436533,0.0031958907
2020-01-11 17:25:48,31500,-0.10120321,0.054330144,-0.043677174
2020-01-11 17:25:48,31600,-0.09587672,-0.033024207,0.0010652969
2020-01-11 17:25:48,31702,0.063917816,0.036220096,-0.035154797
2020-01-11 17:25:48,31800,0.054330144,0.14061919,-0.1054644
2020-01-11 17:25:48,31901,0.13209683,0.063917816,0.04154658
2020-01-11 17:25:48,32001,0.10759499,-0.044742472,0.050068956
2020-01-11 17:25:48,32100,-0.015979454,0.05646074,0.050068956
2020-01-11 17:25:49,32200,-0.011718267,-0.014914157,-0.1054644
2020-01-11 17:25:49,32300,-0.050068956,0.028763017,-0.06285252
2020-01-11 17:25:49,32401,-0.20134112,0.03728539,0.0074570784
2020-01-11 17:25:49,32500,-0.033024207,0.026632423,-0.0074570784
2020-01-11 17:25:49,32600,-0.029828314,0.07989727,0.05539544
2020-01-11 17:25:49,32700,0.067113705,0.018110048,-0.0063917814
2020-01-11 17:25:49,32800,0.05219955,-0.07670138,0.03089361
2020-01-11 17:25:49,32900,0.08415846,-0.1033338,0.011718267
2020-01-11 17:25:49,33001,0.17151281,-0.035154797,-0.02450183
2020-01-11 17:25:49,33100,-0.04154658,-0.04900366,-0.10866029
2020-01-11 17:25:50,33200,-0.091615535,0.12677033,-0.18216577
2020-01-11 17:25:50,33300,0.020240642,0.06178722,-0.14274979
2020-01-11 17:25:50,33400,-0.15127216,0.054330144,-0.04793836
2020-01-11 17:25:50,33500,-0.05219955,0.14381509,0.018110048
2020-01-11 17:25:50,33601,-0.091615535,0.1054644,-0.0031958907
2020-01-11 17:25:50,33700,0.06604841,0.12463974,0.044742472
2020-01-11 17:25:50,33800,-0.039415985,0.1374233,0.14488038
2020-01-11 17:25:50,33900,-0.092680834,0.05219955,0.07244019
2020-01-11 17:25:50,34001,0.094811425,0.25034478,-0.04154658
2020-01-11 17:25:50,34100,-0.16512102,0.16512102,0.1054644
2020-01-11 17:25:51,34200,0.15020686,0.14274979,0.120378554
2020-01-11 17:25:51,34300,0.14594568,0.19601464,0.10972559
2020-01-11 17:25:51,34400,-0.06178722,-0.10120321,0.25567126
2020-01-11 17:25:51,34501,0.02130594,-0.03835069,0.14488038
2020-01-11 17:25:51,34600,-0.022371236,-0.011718267,0.13529271
2020-01-11 17:25:51,34700,0.040481284,0.0,0.16831692
2020-01-11 17:25:51,34801,0.08309316,0.09907261,0.11079088
2020-01-11 17:25:51,34900,0.04793836,-0.2119941,0.067113705
2020-01-11 17:25:51,35000,-0.045807768,-0.2109288,0.17044751
2020-01-11 17:25:51,35100,-0.02130594,-0.09055024,-0.05219955
2020-01-11 17:25:52,35200,0.01384886,0.0074570784,0.02769772
2020-01-11 17:25:52,35300,0.1022685,-0.05219955,0.020240642
2020-01-11 17:25:52,35400,0.16299044,-0.005326485,0.05539544
2020-01-11 17:25:52,35501,0.16085984,-0.07776668,-0.0085223755
2020-01-11 17:25:52,35600,0.21945117,0.0021305939,0.10013791
2020-01-11 17:25:52,35700,-0.08735435,0.057526033,0.0031958907
2020-01-11 17:25:52,35800,0.057526033,-0.04154658,0.06178722
2020-01-11 17:25:52,35900,0.026632423,0.031958908,-0.03728539
2020-01-11 17:25:52,36000,0.06178722,-0.035154797,0.01384886
2020-01-11 17:25:52,36100,-0.113986775,0.06285252,-0.09694202
2020-01-11 17:25:53,36200,-0.01384886,0.16085984,-0.09055024
2020-01-11 17:25:53,36301,0.03728539,0.19281875,-0.05113425
2020-01-11 17:25:53,36400,-0.094811425,0.070309594,0.014914157
2020-01-11 17:25:53,36500,-0.0010652969,0.09374613,0.1022685
2020-01-11 17:25:53,36600,0.091615535,0.2077329,-0.088419646
2020-01-11 17:25:53,36700,0.011718267,0.10866029,0.059656627
2020-01-11 17:25:53,36801,-0.03728539,0.16831692,0.005326485
2020-01-11 17:25:53,36900,-0.064983115,-0.005326485,0.19068815
2020-01-11 17:25:53,37000,0.11824796,0.18003519,0.058591332
2020-01-11 17:25:53,37100,0.09374613,0.11292148,0.026632423
2020-01-11 17:25:54,37200,-0.018110048,-0.19388404,0.025567126
2020-01-11 17:25:54,37301,0.15340276,0.060721926,0.035154797
2020-01-11 17:25:54,37400,-0.05539544,-0.026632423,0.035154797
2020-01-11 17:25:54,37500,-0.09694202,-0.13316211,0.09055024
2020-01-11 17:25:54,37600,0.02450183,0.031958908,0.031958908
2020-01-11 17:25:54,37701,0.08735435,0.020240642,0.005326485
2020-01-11 17:25:54,37800,0.1022685,-0.033024207,-0.070309594
2020-01-11 17:25:54,37900,-0.094811425,-0.08522376,0.03089361
2020-01-11 17:25:54,38000,0.03835069,-0.07563608,-0.088419646
2020-01-11 17:25:54,38100,0.14168449,0.01384886,0.02769772
2020-01-11 17:25:55,38200,0.019175345,-0.09374613,0.07776668
2020-01-11 17:25:55,38301,-0.040481284,0.05646074,-0.1374233
2020-01-11 17:25:55,38400,0.028763017,-0.11505207,-0.088419646
2020-01-11 17:25:55,38500,-0.023436533,-0.03728539,0.020240642
2020-01-11 17:25:55,38600,-0.029828314,0.015979454,-0.070309594
2020-01-11 17:25:55,38701,-0.120378554,0.0042611877,-0.01065297
2020-01-11 17:25:55,38800,-0.043677174,-0.07244019,0.005326485
2020-01-11 17:25:55,38900,0.16192514,0.29402196,-0.11185618
2020-01-11 17:25:55,39001,-0.12570503,0.13422741,0.059656627
2020-01-11 17:25:55,39100,-0.053264845,0.05219955,0.026632423
2020-01-11 17:25:56,39200,0.040481284,0.02130594,-0.005326485
2020-01-11 17:25:56,39300,0.0010652969,0.119313255,0.058591332
2020-01-11 17:25:56,39404,0.058591332,0.08202787,0.04793836
2020-01-11 17:25:56,39500,-0.017044751,0.10759499,0.058591332
2020-01-11 17:25:56,39600,0.1395539,0.014914157,0.04154658
2020-01-11 17:25:56,39700,-0.117182665,-0.113986775,0.120378554
2020-01-11 17:25:56,39800,0.088419646,0.02130594,0.025567126
